listing_id,id,date,reviewer_id,reviewer_name,comments,
12522,29425145,2015-04-07,29074360,Jodi,"This was my first Airbnb experience, and I chose well! Brenda is a real pro. She has the entire process covered from every angle in a very clear and informative manner. I immediately felt comfortable and welcome in her space. She is genuinely warm, curious and naturally personable, without being falsely familiar.<br/><br/>Her responses in our communications were always timely. The space is beautiful, exactly as advertised, and there were no surprises. The apartment's location is fabulous for walking to many neighborhoods, and the MUNI and BART are quite near for more distant explorations. Brenda also offered up maps and personal recommendations for favorite bars, restaurants, bakeries, etc. in the  neighborhood, which were much appreciated. I could have even left my umbrella at home, as she has that covered, too.<br/><br/>Her dog and cat are delightful and made the stay even homier. I will not hesitate to contact Brenda when I am headed back to San Francisco.<br/><br/>",
12522,29814574,2015-04-13,25560732,Ellen,"Yes, perfectly located! Room is very inviting, cozy, warm colors, inspiring books... Hostess Brenda is very welcoming, friendly, helpful. Highly recommended. I hope to return.",
12522,30123323,2015-04-18,10110992,Steve,Brenda has a nice place close to all the Castro attractions and near to Muni routes. Her dog and cat are friendly. The older home has been modernised and decorated nicely. ,
12522,31034153,2015-05-01,26889890,Angela,"Brenda is a genuine host. Her home is immaculately clean and close to transport, cafe and other utilities. I felt safe walkibg through the neighbourhood. It was nice to chat to Brenda when coming back from exploring the city. Brenda has an abundance of information and brochures on the city. The room is cosy and not noisy at all. Thanks Brenda for being hospitable and allowing me to enjoy your wonderful city.",
12522,31566341,2015-05-07,22128008,Laura,"perfect location in the middle of castro and mission district, all main attraction walkable! the apartment is very cozy and clean!<br/>brenda is a wonderfull host, easy communication, perfectly organized.<br/>",
12522,31926802,2015-05-11,27901838,Saher,"I had a very good stay at Brenda's apartment. The place was neat and clean and looked exactly like the pictures but more beautiful. <br/>She had already kept a map for me and had a list of places that I could see during my stay. <br/>The neighbourhood Sanchez is also near to a lot of sites from Muni (the local subway trolley) for instance the mission street, castro, painted ladies houses, haight and ashburry neighbourhood etc. Almost all of them can be accessed on foot as well that is if one loves to walk otherwise you can always take a bus from nearby church or market street.",
12522,32761692,2015-05-21,8641756,Shannon,"Lovely stay on Sanchez St! <br/>I spent 3 days with Brenda and Boo and had a great time! The house is only a few blocks from a great shopping area (Valencia st) and only a few min walk to the colourful Castro area. It's also easily accessed from the airport (the BART station is only a few blocks away). The house itself is beautiful and stylish and was impeccably clean. Both animals were friendly and Brenda was a courteous host who went above and beyond to make me feel comfortable. The room, though small, was clean and stylishly decorated. The only issue was that there was noise from the street, but it was an easy fix with ear plugs and Brenda even supplied a fantastic sound cancelling machine!<br/>All in all, I enjoyed my stay at Sanchez and I don't think you could find anywhere nicer to stay for such a great price and such a great location!<br/>( I recommend Duboce Park Cafe for breakfast nearby!)<br/>Thank you!",
12522,33360853,2015-05-27,5188841,Lisa,"I had a great stay in Brenda's place. She replied to me in every question I had in advance very quickly. I had no problems to get from the airport to her apartment by public transportation, the location is very convenient. There are nice places to eat around the apartment, you can also ask Brenda for recommendations. She also provided maps and tips to get around san Francisco nice and easy. The apartment itself is very very beautiful and absolutely clean. I would totally come back during my next trip to San Francisco.",
12522,34163164,2015-06-05,15287734,Siian,"I had a really positive stay at Brenda's. She is nice and accommodating. We had a small talk one afternoon and it just felt like she is a friend instead a host. Also can I just say boo is the sweetest dog ever!! The room is very small but you got everything you need for a single traveller. The room is well decorated and I feel a sense of culture over there. It's very easy to get around there and tons of cafes and restaurants (two of the really good ones I tried is right across the street: Eiji and kitchen story). Overall, a very pleasant stay!",
12522,34413717,2015-06-08,29769775,Sharon,Brenda's perfectly located Castro is exactly that. It's super easy to get around to wherever you want to go and it was really great to have amazing food choices within a short walk for breakfast or dinner (after a long day of sightseeing). Brenda's lovely home is exactly as described and really cosy. The cat is the friendliest cat I have met so far and likes a little pat. Brenda is a lovely host. She is around to provide you any advice or recommendations for your stay but yet gives you plenty of privacy making your stay very comfortable and like a home away from home. This has been my first airbnb experience and I must say it's been a great one :),
12522,35368906,2015-06-18,28881657,Kelly,"Brenda was a great host! She had wonderful suggestions for sightseeing around the city. I particularly liked the shopping on Valencia Street and the Ferry Building Marketplace. Brenda’s home is warm and inviting, and impeccably clean. I will definitely be booking her place the next time I visit San Francisco. ",
12522,36087728,2015-06-25,10867981,Viviane,"The time at Brenda's place was simply awesome! Really good location, easy access to the whole MUNI system and also good for walks in the neighborhood. The place is clean and so nicely decorated! Even though the room is tiny, I had everything I needed. Brenda provided me some good tours, eating & shopping tips. Her pets are so adorable! Would definitely stay here again. ",
